Project	Task	SAMPLE_ALIAS	HET_HOMVAR_RATIO	PCT_GQ0_VARIANTS	TOTAL_GQ0_VARIANTS	TOTAL_HET_DEPTH	TOTAL_SNPS	NUM_IN_DB_SNP	NOVEL_SNPS	FILTERED_SNPS	PCT_DBSNP	DBSNP_TITV	NOVEL_TITV	TOTAL_INDELS	NOVEL_INDELS	FILTERED_INDELS	PCT_DBSNP_INDELS	NUM_IN_DB_SNP_INDELS	DBSNP_INS_DEL_RATIO	NOVEL_INS_DEL_RATIO	TOTAL_MULTIALLELIC_SNPS	NUM_IN_DB_SNP_MULTIALLELIC	TOTAL_COMPLEX_INDELS	NUM_IN_DB_SNP_COMPLEX_INDELS	SNP_REFERENCE_BIAS	NUM_SINGLETONS
kfdrc-harmonization/sd-46sk55a3	alignment-BS_AE517F32-rerun1	BS_AE517F32	1.756894	0.000785	3815	92215424	3921046	3654983	266063	0	0.932145	2.048868	1.290803	840435	91086	0	0.89162	749349	0.950231	1.07736	1681	1436	88562	83000	0.524831	3098058
kfdrc-harmonization/sd-46sk55a3	alignment-BS_MSA19VBG-rerun1	BS_MSA19VBG	1.761659	0.000722	3419	95592459	3814243	3604321	209922	0	0.944964	2.04834	1.190384	825820	86054	0	0.895796	739766	0.955744	1.067214	1590	1413	86534	81160	0.522366	3022071
kfdrc-harmonization/sd-46sk55a3	alignment-BS_VE3ZMSXQ-rerun1	BS_VE3ZMSXQ	1.751408	0.000777	3446	88525178	3563781	3371676	192105	0	0.946095	2.057771	1.188682	776603	80092	0	0.896869	696511	0.957481	1.088939	1474	1315	81605	76577	0.520605	2821472
kfdrc-harmonization/sd-46sk55a3	alignment-BS_TP5XWNXA-rerun1	BS_TP5XWNXA	1.725718	0.000779	3643	93644100	3760400	3583697	176703	0	0.95301	2.05122	1.172667	818983	82986	0	0.898672	735997	0.958168	1.103361	1563	1457	86617	81421	0.5194	2961234
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1QFN2P1F-rerun1	BS_1QFN2P1F	1.695112	0.000744	3450	91187005	3729655	3568543	161112	0	0.956802	2.051041	1.23187	816314	80698	0	0.901143	735616	0.958634	1.119615	1395	1293	83768	78872	0.518211	2918443
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SVX061TS-rerun1	BS_SVX061TS	1.814542	0.000742	3508	96976328	3802652	3609277	193375	0	0.949147	2.051719	1.220353	828419	86679	0	0.895368	741740	0.958524	1.108157	1344	1217	86698	81461	0.521676	3048623
kfdrc-harmonization/sd-46sk55a3	alignment-BS_R3PHEFES-rerun1	BS_R3PHEFES	2.205081	0.000646	3448	120647828	4302860	4043559	259301	0	0.939737	2.070758	1.29022	902878	124276	0	0.862356	778602	0.939441	1.033312	2207	2023	115146	106789	0.520361	3670589
kfdrc-harmonization/sd-46sk55a3	alignment-BS_219STXDV-rerun1	BS_219STXDV	1.910561	0.000717	3566	111394760	4024490	3678134	346356	0	0.913938	2.045963	1.117181	847812	99359	0	0.882805	748453	0.956494	1.046192	1938	1400	90552	84622	0.537674	3265738
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SF9FG5QJ-rerun1	BS_SF9FG5QJ	1.792381	0.000828	3991	93333741	3891097	3673780	217317	0	0.94415	2.052331	1.198252	832858	86001	0	0.89674	746857	0.954115	1.086542	1747	1437	85279	80322	0.519847	3093786
kfdrc-harmonization/sd-46sk55a3	alignment-BS_CBNP4MMS-rerun1	BS_CBNP4MMS	1.91844	0.000867	4346	104513817	4065627	3723953	341674	0	0.91596	2.049084	1.133889	850529	98029	0	0.884744	752500	0.952644	1.037009	1957	1480	86635	81105	0.534398	3296097
kfdrc-harmonization/sd-46sk55a3	alignment-BS_8D9ZJSPV-rerun1	BS_8D9ZJSPV	1.215314	0.000931	4178	72799353	3612072	3448912	163160	0	0.954829	2.044585	1.223615	793813	75759	0	0.904563	718054	0.954367	1.132134	1257	1130	73045	68761	0.519516	2462254
kfdrc-harmonization/sd-46sk55a3	alignment-BS_GKDR53Q5-rerun1	BS_GKDR53Q5	1.686392	0.000764	3344	83406039	3519035	3337825	181210	0	0.948506	2.057885	1.116692	767216	77236	0	0.89933	689980	0.953356	1.081945	1473	1288	77923	73125	0.521288	2745947
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SS094QHX-rerun1	BS_SS094QHX	1.768578	0.000699	3260	95605482	3778912	3450814	328098	0	0.913177	2.043816	1.066733	797355	89980	0	0.887152	707375	0.955539	1.018756	1900	1354	79814	74804	0.537905	2981138
kfdrc-harmonization/sd-46sk55a3	alignment-BS_GYZV145V-rerun1	BS_GYZV145V	1.685652	0.000734	3180	72465248	3494190	3325824	168366	0	0.951815	2.0586	1.194037	757500	75611	0	0.900183	681889	0.960933	1.083751	1420	1269	71751	67686	0.521356	2719265
kfdrc-harmonization/sd-46sk55a3	alignment-BS_R0J8RCHY-rerun1	BS_R0J8RCHY	1.733899	0.000996	4384	76682983	3544013	3365552	178461	0	0.949644	2.055559	1.105884	771460	80011	0	0.896286	691449	0.959345	1.093268	1431	1294	77312	72772	0.521457	2792744
kfdrc-harmonization/sd-46sk55a3	alignment-BS_XMV1K7KC-rerun1	BS_XMV1K7KC	1.681421	0.000716	3090	68757123	3482284	3311187	171097	0	0.950866	2.056969	1.178747	753935	76015	0	0.899176	677920	0.95809	1.099514	1385	1252	69923	66074	0.520921	2705824
kfdrc-harmonization/sd-46sk55a3	alignment-BS_VBHW7453-rerun1	BS_VBHW7453	1.741081	0.001045	4912	86271438	3783538	3573874	209664	0	0.944585	2.051367	1.108999	823245	88779	0	0.89216	734466	0.957235	1.079864	1389	1244	83126	78038	0.522563	2986228
kfdrc-harmonization/sd-46sk55a3	alignment-BS_6H6HH0D4-rerun1	BS_6H6HH0D4	1.693476	0.000701	3069	82597694	3525958	3356746	169212	0	0.95201	2.062057	1.219232	770112	77751	0	0.899039	692361	0.960047	1.105647	1278	1162	74052	69872	0.520002	2753405
kfdrc-harmonization/sd-46sk55a3	alignment-BS_XT2RW0JM-rerun1	BS_XT2RW0JM	1.703008	0.000742	3473	87135219	3774239	3584175	190064	0	0.949642	2.054248	1.212465	817825	83016	0	0.898492	734809	0.961044	1.11355	1441	1289	78744	74050	0.520361	2949116
kfdrc-harmonization/sd-46sk55a3	alignment-BS_48QAKY2J-rerun1	BS_48QAKY2J	1.958817	0.000732	3500	102597973	3873909	3530936	342973	0	0.911466	2.052236	1.116347	810914	96709	0	0.880741	714205	0.951993	1.039672	1931	1391	84463	78804	0.536192	3164843
kfdrc-harmonization/sd-46sk55a3	alignment-BS_GA396TK1-rerun1	BS_GA396TK1	1.753949	0.000769	3649	94555383	3821757	3617284	204473	0	0.946498	2.054888	1.211188	825031	84647	0	0.897401	740384	0.956007	1.077686	1508	1348	84714	79631	0.520682	3020218
kfdrc-harmonization/sd-46sk55a3	alignment-BS_XSAH90KA-rerun1	BS_XSAH90KA	1.719694	0.00079	3470	85258280	3536008	3338778	197230	0	0.944222	2.054901	1.155543	768476	79358	0	0.896733	689118	0.9549	1.083817	1380	1229	79636	74813	0.521608	2778546
kfdrc-harmonization/sd-46sk55a3	alignment-BS_362QQ2BQ-rerun1	BS_362QQ2BQ	1.561383	0.000791	3858	98297518	3945289	3600055	345234	0	0.912495	2.040731	1.094307	835282	96251	0	0.884768	739031	0.953341	1.057877	1833	1314	83311	77786	0.539494	2971940
kfdrc-harmonization/sd-46sk55a3	alignment-BS_S0GWJYSB-rerun1	BS_S0GWJYSB	1.608876	0.000774	3657	82061885	3805131	3612299	192832	0	0.949323	2.050954	1.280335	825849	80839	0	0.902114	745010	0.952343	1.128406	1435	1295	83612	78807	0.517582	2913503
kfdrc-harmonization/sd-46sk55a3	alignment-BS_4HXQG1M0-rerun1	BS_4HXQG1M0	1.68853	0.000849	4204	93693295	4015498	3655674	359824	0	0.910391	2.043529	1.125288	842085	94981	0	0.887207	747104	0.950882	1.039751	2048	1513	85630	80066	0.536543	3111603
kfdrc-harmonization/sd-46sk55a3	alignment-BS_Y25YZWS5-rerun1	BS_Y25YZWS5	1.770716	0.000981	4753	92766445	3925716	3604674	321042	0	0.918221	2.049008	1.098506	827274	90300	0	0.890846	736974	0.953926	1.035251	1863	1377	82750	77519	0.533429	3097376
kfdrc-harmonization/sd-46sk55a3	alignment-BS_HA0PE34Q-rerun1	BS_HA0PE34Q	2.00884	0.000802	4081	103426017	4123722	3776215	347507	0	0.91573	2.046725	1.108877	861373	99079	0	0.884975	762294	0.949476	1.03239	2020	1524	90004	84269	0.533509	3396235
kfdrc-harmonization/sd-46sk55a3	alignment-BS_9CM2GE4Z-rerun1	BS_9CM2GE4Z	2.193986	0.000689	3529	100056397	4141456	3925641	215815	0	0.947889	2.053393	1.336621	876126	95496	0	0.891002	780630	0.951082	1.083382	1743	1555	94359	88872	0.517866	3518938
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0MK4VDD2-rerun1	BS_0MK4VDD2	2.568544	0.000693	3597	119850670	4213313	3829991	383322	0	0.909021	2.054161	1.195857	863125	113746	0	0.868216	749379	0.946656	1.019889	2282	1776	99460	92959	0.530597	3734709
kfdrc-harmonization/sd-46sk55a3	alignment-BS_JZZMEFDC-rerun1	BS_JZZMEFDC	1.806002	0.000811	3946	100767603	3933024	3624959	308065	0	0.921672	2.046353	1.092648	834351	92488	0	0.88915	741863	0.957624	1.045018	2022	1478	84908	79618	0.530991	3130456
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0HG71WYX-rerun1	BS_0HG71WYX	1.826272	0.00077	3326	92611269	3504184	3172211	331973	0	0.905264	2.039998	1.108421	732717	87880	0	0.880063	644837	0.954531	0.999045	1855	1336	74571	69759	0.538996	2792788
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5W6SYHW4-rerun1	BS_5W6SYHW4	1.689914	0.000461	1998	78311164	3491868	3334054	157814	0	0.954805	2.059571	1.272831	760988	72841	0	0.904281	688147	0.954813	1.115749	1307	1179	73855	69783	0.51977	2723553
kfdrc-harmonization/sd-46sk55a3	alignment-BS_5NRDTYA5-rerun1	BS_5NRDTYA5	1.703401	0.000619	2884	83927878	3749934	3575882	174052	0	0.953585	2.050381	1.256459	817522	80203	0	0.901895	737319	0.956812	1.097633	1338	1205	80448	75745	0.520628	2934479
kfdrc-harmonization/sd-46sk55a3	alignment-BS_RRC8452Z-rerun1	BS_RRC8452Z	1.850395	0.000698	3476	102839890	4033075	3672170	360905	0	0.910514	2.043506	1.135457	848428	98351	0	0.884079	750077	0.952802	1.0246	2050	1491	87845	82122	0.535866	3233586
kfdrc-harmonization/sd-46sk55a3	alignment-BS_XJTMQN7P-rerun1	BS_XJTMQN7P	1.704429	0.000837	3909	85270328	3754960	3583763	171197	0	0.954408	2.051174	1.137451	820550	82113	0	0.899929	738437	0.955751	1.094666	1477	1328	84792	79724	0.519442	2944074
kfdrc-harmonization/sd-46sk55a3	alignment-BS_AFFE0FS6-rerun1	BS_AFFE0FS6	1.763607	0.000731	3347	95842098	3706418	3388385	318033	0	0.914194	2.05214	1.095673	781850	88014	0	0.887429	693836	0.957445	1.048743	1856	1342	79326	74258	0.534705	2921648
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1BCGX1S4-rerun1	BS_1BCGX1S4	1.761123	0.000988	4645	88517207	3791060	3586495	204565	0	0.94604	2.049471	1.072447	816716	82369	0	0.899146	734347	0.956052	1.102162	1395	1242	81975	77143	0.521765	2998195
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ASK1E18S-rerun1	BS_ASK1E18S	1.696468	0.000932	4311	83441452	3735412	3571299	164113	0	0.956066	2.052828	1.192939	805560	75620	0	0.906127	729940	0.960802	1.145187	1355	1215	77094	72927	0.517045	2911299
kfdrc-harmonization/sd-46sk55a3	alignment-BS_R84QBDA3-rerun1	BS_R84QBDA3	1.727878	0.000882	3537	78285603	3237038	3065332	171706	0	0.946956	2.05126	1.169923	697343	71026	0	0.898148	626317	0.961679	1.110101	1352	1203	68780	64687	0.521217	2541409
kfdrc-harmonization/sd-46sk55a3	alignment-BS_BKZZC15K-rerun1	BS_BKZZC15K	1.713945	0.001032	4846	87084318	3784051	3585969	198082	0	0.947653	2.049729	1.108713	816939	82249	0	0.89932	734690	0.958703	1.106464	1443	1257	82160	77427	0.521171	2964470
kfdrc-harmonization/sd-46sk55a3	alignment-BS_SFM7FESG-rerun1	BS_SFM7FESG	1.756452	0.000828	3801	90327890	3717813	3415166	302647	0	0.918595	2.055399	1.114623	785439	85873	0	0.890669	699566	0.957271	1.056986	1728	1332	78099	73282	0.535232	2925748
kfdrc-harmonization/sd-46sk55a3	alignment-BS_RF866KCY-rerun1	BS_RF866KCY	1.723074	0.000929	4366	88454194	3787573	3595124	192449	0	0.949189	2.049302	1.135191	818676	82078	0	0.899743	736598	0.955376	1.085633	1471	1338	82401	77574	0.520782	2973617
kfdrc-harmonization/sd-46sk55a3	alignment-BS_MYKKFMR2-rerun1	BS_MYKKFMR2	1.755031	0.000913	4444	95310505	3942792	3612836	329956	0	0.916314	2.050647	1.09083	829430	91815	0	0.889304	737615	0.955107	1.044786	1876	1390	81708	76635	0.535869	3099152
kfdrc-harmonization/sd-46sk55a3	alignment-BS_2T7Z8KGP-rerun1	BS_2T7Z8KGP	1.758028	0.000937	4366	93575962	3773361	3459283	314078	0	0.916764	2.051666	1.074368	797029	87450	0	0.89028	709579	0.958026	1.052961	1840	1360	79843	74893	0.533987	2971131
kfdrc-harmonization/sd-46sk55a3	alignment-BS_X17KBGC7-rerun1	BS_X17KBGC7	1.735095	0.000756	3526	81830402	3764067	3587022	177045	0	0.952964	2.050544	1.252596	812904	78142	0	0.903873	734762	0.953765	1.117612	1390	1272	77079	72833	0.520061	2958274
kfdrc-harmonization/sd-46sk55a3	alignment-BS_K1MQXV18-rerun1	BS_K1MQXV18	1.758738	0.000627	2990	81351378	3844829	3625191	219638	0	0.942874	2.048808	1.276018	831878	86103	0	0.896496	745775	0.955736	1.068441	1496	1348	85643	80494	0.520593	3042566
kfdrc-harmonization/sd-46sk55a3	alignment-BS_61FVG6V6-rerun1	BS_61FVG6V6	1.688566	0.000653	2629	72841115	3246377	3084857	161520	0	0.950246	2.049908	1.230847	702713	70004	0	0.90038	632709	0.954042	1.075361	1368	1193	71363	67250	0.521913	2530445
kfdrc-harmonization/sd-46sk55a3	alignment-BS_6S753R40-rerun1	BS_6S753R40	1.699852	0.000638	2798	83370138	3528559	3364310	164249	0	0.953452	2.058066	1.25085	770114	75097	0	0.902486	695017	0.955574	1.10138	1466	1309	78359	73695	0.520402	2761721
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1WXB6WSS-rerun1	BS_1WXB6WSS	1.738424	0.000686	3215	87817689	3774900	3584882	190018	0	0.949663	2.052889	1.230049	820370	83043	0	0.898774	737327	0.954525	1.083419	1524	1355	84094	79067	0.522594	2977061
kfdrc-harmonization/sd-46sk55a3	alignment-BS_3EWMRWWY-rerun1	BS_3EWMRWWY	1.714389	0.000665	2925	78233595	3535581	3365174	170407	0	0.951802	2.058448	1.17987	774916	78552	0	0.898632	696364	0.954059	1.080352	1378	1226	79419	74711	0.520335	2778649
kfdrc-harmonization/sd-46sk55a3	alignment-BS_N5T9WWGB-rerun1	BS_N5T9WWGB	1.754598	0.000884	4293	94340986	3941773	3612607	329166	0	0.916493	2.046734	1.105625	824400	89378	0	0.891584	735022	0.955043	1.048592	1783	1268	78238	73463	0.53777	3092228
kfdrc-harmonization/sd-46sk55a3	alignment-BS_NBY60JC2-rerun1	BS_NBY60JC2	1.673082	0.000888	4123	88714362	3747568	3567609	179959	0	0.95198	2.052155	1.225232	808344	77942	0	0.903578	730402	0.957028	1.125208	1526	1351	78907	74325	0.520527	2907078
kfdrc-harmonization/sd-46sk55a3	alignment-BS_2JFT8PTE-rerun1	BS_2JFT8PTE	1.668865	0.000893	4143	86880318	3740493	3570010	170483	0	0.954422	2.055848	1.208443	808775	77754	0	0.903862	731021	0.958387	1.121239	1545	1412	79451	74860	0.519917	2900565
kfdrc-harmonization/sd-46sk55a3	alignment-BS_0PHVD9JF-rerun1	BS_0PHVD9JF	1.763842	0.000944	4341	93579082	3727466	3411070	316396	0	0.915118	2.04719	1.102495	782252	85911	0	0.890175	696341	0.953841	1.052439	1909	1336	77527	72628	0.534314	2934244
kfdrc-harmonization/sd-46sk55a3	alignment-BS_3X4A8JG3-rerun1	BS_3X4A8JG3	1.703069	0.000748	3466	88943870	3729921	3577439	152482	0	0.959119	2.051998	1.28667	812871	76821	0	0.905494	736050	0.95932	1.151487	1366	1268	79982	75426	0.517116	2918530
kfdrc-harmonization/sd-46sk55a3	alignment-BS_CWZGP0P4-rerun1	BS_CWZGP0P4	1.751574	0.000613	2972	91500667	3934089	3616905	317184	0	0.919375	2.048945	1.124602	826947	90120	0	0.891021	736827	0.952672	1.048275	1912	1404	79045	74259	0.535369	3087470
kfdrc-harmonization/sd-46sk55a3	alignment-BS_VRQQ5KZ0-rerun1	BS_VRQQ5KZ0	1.681587	0.000772	3623	89730035	3779353	3584996	194357	0	0.948574	2.051447	1.177206	819333	82913	0	0.898804	736420	0.953928	1.099223	1606	1419	82313	77426	0.521467	2941941
kfdrc-harmonization/sd-46sk55a3	alignment-BS_GJA489JK-rerun1	BS_GJA489JK	1.719508	0.000742	3570	91254603	3883235	3615051	268184	0	0.930938	2.048919	1.088221	830383	88145	0	0.89385	742238	0.955605	1.054375	1855	1326	83599	78476	0.526293	3040212
kfdrc-harmonization/sd-46sk55a3	alignment-BS_P2DTY3B1-rerun1	BS_P2DTY3B1	1.760452	0.000493	2379	96767083	3910779	3615073	295706	0	0.924387	2.047377	1.146187	828362	88461	0	0.89321	739901	0.955367	1.063038	2025	1484	81055	76113	0.53239	3080452
kfdrc-harmonization/sd-46sk55a3	alignment-BS_PNCSZCAM-rerun1	BS_PNCSZCAM	1.696648	0.000585	2761	89383227	3813035	3571107	241928	0	0.936552	2.050781	1.123405	816386	83998	0	0.89711	732388	0.957686	1.089814	1807	1361	79284	74706	0.523982	2968799
kfdrc-harmonization/sd-46sk55a3	alignment-BS_846TJQEM-rerun1	BS_846TJQEM	1.779358	0.000706	3175	88949233	3640070	3341414	298656	0	0.917953	2.050779	1.096126	769498	85278	0	0.889177	684220	0.954886	1.05153	1875	1338	78019	73172	0.530604	2879601
kfdrc-harmonization/sd-46sk55a3	alignment-BS_D3NMD9CM-rerun1	BS_D3NMD9CM	1.765009	0.000959	4666	98963744	3948399	3625580	322819	0	0.918241	2.04505	1.095615	826722	90971	0	0.889962	735751	0.960622	1.060498	1926	1423	78739	73965	0.5348	3105345
kfdrc-harmonization/sd-46sk55a3	alignment-BS_NGQP0JHR-rerun1	BS_NGQP0JHR	1.709072	0.000664	3150	93143626	3829068	3598307	230761	0	0.939734	2.048449	1.183273	824736	85987	0	0.89574	738749	0.95335	1.079844	1702	1429	82997	78006	0.525262	2994803
kfdrc-harmonization/sd-46sk55a3	alignment-BS_BGE04PRW-rerun1	BS_BGE04PRW	1.784642	0.000667	3241	100442718	3937392	3612614	324778	0	0.917514	2.045543	1.131369	831462	92077	0	0.889259	739385	0.958184	1.06081	1801	1268	80817	75744	0.53554	3114723
kfdrc-harmonization/sd-46sk55a3	alignment-BS_H6SEWG0E-rerun1	BS_H6SEWG0E	1.702479	0.000668	3125	90002946	3766933	3587575	179358	0	0.952386	2.052918	1.247059	818778	81614	0	0.900322	737164	0.956853	1.106657	1460	1288	82598	77753	0.519149	2947073
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ASWKKX42-rerun1	BS_ASWKKX42	1.962716	0.000673	3372	103321467	4054927	3747804	307123	0	0.924259	2.048244	1.121924	852144	93260	0	0.890558	758884	0.952465	1.069731	1992	1437	88621	83319	0.530421	3317005
kfdrc-harmonization/sd-46sk55a3	alignment-BS_VMV9N2KK-rerun1	BS_VMV9N2KK	1.723362	0.001018	4838	87766527	3833948	3612531	221417	0	0.942248	2.051405	1.153401	824518	85872	0	0.895852	738646	0.956248	1.082604	1631	1367	82854	77944	0.520523	3007231
kfdrc-harmonization/sd-46sk55a3	alignment-BS_E6TECS68-rerun1	BS_E6TECS68	1.766616	0.000634	2650	87628945	3381487	3073656	307831	0	0.908966	2.055898	1.074109	712475	80732	0	0.886688	631743	0.955044	1.020017	1753	1212	72966	68320	0.536728	2666913
kfdrc-harmonization/sd-46sk55a3	alignment-BS_ZQ2JQ9MZ-rerun1	BS_ZQ2JQ9MZ	1.802107	0.000646	3152	101658890	3950383	3622038	328345	0	0.916883	2.045421	1.097595	835136	93206	0	0.888394	741930	0.953393	1.025953	1988	1446	84176	78733	0.53679	3138906
kfdrc-harmonization/sd-46sk55a3	alignment-BS_K1QN542Q-rerun1	BS_K1QN542Q	1.791798	0.000862	4020	90610307	3777504	3458391	319113	0	0.915523	2.045803	1.085692	794389	87863	0	0.889395	706526	0.954867	1.031514	1814	1307	78775	73788	0.535262	2991575
kfdrc-harmonization/sd-46sk55a3	alignment-BS_TRAA2T0C-rerun1	BS_TRAA2T0C	1.730387	0.000858	4101	92450966	3865357	3602764	262593	0	0.932065	2.050398	1.168344	822969	86420	0	0.89499	736549	0.953359	1.069147	1697	1375	82802	77696	0.52793	3030495
kfdrc-harmonization/sd-46sk55a3	alignment-BS_E9R1SE0F-rerun1	BS_E9R1SE0F	1.760727	0.001023	4875	87309733	3847375	3614809	232566	0	0.939552	2.046217	1.114929	824541	84457	0	0.897571	740084	0.951945	1.078686	1823	1415	82845	78063	0.522762	3039437
kfdrc-harmonization/sd-46sk55a3	alignment-BS_3HBTEF8J-rerun1	BS_3HBTEF8J	1.819723	0.000836	3889	94634100	3765852	3438866	326986	0	0.913171	2.047854	1.091452	791052	89904	0	0.886349	701148	0.951944	1.039657	1957	1481	81314	76123	0.535338	3000418
kfdrc-harmonization/sd-46sk55a3	alignment-BS_S1PS6XW8-rerun1	BS_S1PS6XW8	1.731054	0.000762	3231	78227477	3413097	3252788	160309	0	0.953031	2.055357	1.139879	741907	73780	0	0.900554	668127	0.957359	1.094357	1492	1334	76047	71781	0.517591	2687811
kfdrc-harmonization/sd-46sk55a3	alignment-BS_PR3ECRPA-rerun1	BS_PR3ECRPA	1.843732	0.000885	4408	101225962	4030037	3706173	323864	0	0.919637	2.045555	1.120917	848612	96762	0	0.885976	751850	0.949768	1.040187	1993	1501	88973	83310	0.533063	3228392
kfdrc-harmonization/sd-46sk55a3	alignment-BS_8A0K4375-rerun1	BS_8A0K4375	1.734905	0.00076	3567	91515474	3779136	3591172	187964	0	0.950263	2.050478	1.201912	820050	82695	0	0.899159	737355	0.958951	1.114799	1502	1345	82028	77203	0.520184	2976028
kfdrc-harmonization/sd-46sk55a3	alignment-BS_AN06TCM3-rerun1	BS_AN06TCM3	1.708389	0.000861	4042	90115525	3787269	3590742	196527	0	0.948108	2.052428	1.178719	818507	82449	0	0.899269	736058	0.959237	1.102433	1421	1241	80330	75739	0.521714	2962223
kfdrc-harmonization/sd-46sk55a3	alignment-BS_VDB3204A-rerun1	BS_VDB3204A	1.676793	0.000975	4515	86116882	3726118	3553771	172347	0	0.953746	2.04757	1.114454	813016	81641	0	0.899583	731375	0.957878	1.114614	1366	1257	82680	77820	0.518262	2902032
kfdrc-harmonization/sd-46sk55a3	alignment-BS_QEAN063K-rerun1	BS_QEAN063K	1.695686	0.000983	4560	87248726	3732344	3558789	173555	0	0.9535	2.049459	1.113226	815293	82516	0	0.89879	732777	0.956655	1.11195	1390	1266	82374	77473	0.519294	2919389
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1EAH9SJQ-rerun1	BS_1EAH9SJQ	1.714073	0.000954	4179	84024347	3524263	3343800	180463	0	0.948794	2.056836	1.144871	767780	78770	0	0.897406	689010	0.958678	1.108574	1422	1254	78331	73655	0.520341	2766679
kfdrc-harmonization/sd-46sk55a3	alignment-BS_6QTF6E88-rerun1	BS_6QTF6E88	2.350644	0.000832	4746	116530833	4633778	4258098	375680	0	0.918926	2.055675	1.228272	944982	126690	0	0.865934	818292	0.945188	1.024772	2519	1962	110184	102557	0.528725	4000786
kfdrc-harmonization/sd-46sk55a3	alignment-BS_XZ40GRJD-rerun1	BS_XZ40GRJD	1.784927	0.000943	4585	95173185	3940065	3624095	315970	0	0.919806	2.045507	1.096766	829653	90818	0	0.890535	738835	0.95503	1.068041	1764	1283	81526	76384	0.533721	3116227
kfdrc-harmonization/sd-46sk55a3	alignment-BS_BP2CN8AP-rerun1	BS_BP2CN8AP	1.770839	0.000944	4305	88987992	3696261	3384122	312139	0	0.915553	2.04763	1.105732	775947	84966	0	0.8905	690981	0.954768	1.059033	1823	1347	77059	72149	0.535345	2913981
kfdrc-harmonization/sd-46sk55a3	alignment-BS_A3A58W44-rerun1	BS_A3A58W44	1.783779	0.000938	4050	82505357	3507212	3204937	302275	0	0.913813	2.052167	1.088645	731101	79218	0	0.891646	651883	0.955792	1.049784	1751	1285	70153	65948	0.534723	2766787
kfdrc-harmonization/sd-46sk55a3	alignment-BS_YVF6AJVH-rerun1	BS_YVF6AJVH	1.775916	0.000925	4178	90591981	3660272	3342583	317689	0	0.913206	2.050155	1.088685	769338	85869	0	0.888386	683469	0.95685	1.049282	1795	1332	76384	71536	0.536733	2889421
kfdrc-harmonization/sd-46sk55a3	alignment-BS_JM6JATVC-rerun1	BS_JM6JATVC	1.760072	0.000859	3854	89930917	3636874	3321430	315444	0	0.913265	2.046312	1.105051	761706	84161	0	0.88951	677545	0.95525	1.042792	1883	1394	75348	70569	0.535959	2859506
kfdrc-harmonization/sd-46sk55a3	alignment-BS_AYSTWFWV-rerun1	BS_AYSTWFWV	1.736584	0.000612	2986	97307911	3946054	3657064	288990	0	0.926765	2.044423	1.170263	838654	90539	0	0.892042	748115	0.952487	1.068706	1884	1355	86794	81372	0.530065	3098149
kfdrc-harmonization/sd-46sk55a3	alignment-BS_YFRNFC8S-rerun1	BS_YFRNFC8S	1.726372	0.000952	4474	94993128	3786423	3588210	198213	0	0.947652	2.050203	1.170675	818975	83418	0	0.898143	735557	0.95682	1.105133	1615	1430	83691	78574	0.521204	2976054
kfdrc-harmonization/sd-46sk55a3	alignment-BS_1VR0PH18-rerun1	BS_1VR0PH18	1.794143	0.00094	4382	85636016	3775644	3454777	320867	0	0.915017	2.053051	1.079514	795995	89696	0	0.887316	706299	0.953077	1.038545	1821	1359	79543	74522	0.536762	2993235
kfdrc-harmonization/sd-46sk55a3	alignment-BS_B8H1AS8F-rerun1	BS_B8H1AS8F	1.689424	0.000917	3977	83533154	3491696	3321686	170010	0	0.95131	2.061332	1.239301	759519	74608	0	0.901769	684911	0.952704	1.11444	1460	1280	76364	71832	0.519933	2724448
kfdrc-harmonization/sd-46sk55a3	alignment-BS_18NR2SDB-rerun1	BS_18NR2SDB	1.774518	0.000931	4312	99892776	3750040	3422527	327513	0	0.912664	2.054696	1.065377	791806	88693	0	0.887986	703113	0.955754	1.045125	1767	1281	79966	74793	0.536308	2962936
kfdrc-harmonization/sd-46sk55a3	alignment-BS_N6KW69KD-rerun1	BS_N6KW69KD	1.700063	0.000912	4235	90711449	3734917	3565769	169148	0	0.954712	2.051855	1.201645	814973	80815	0	0.900837	734158	0.957008	1.132828	1436	1307	82566	77528	0.519211	2923263
kfdrc-harmonization/sd-46sk55a3	alignment-BS_AE4Q1WXC-rerun1	BS_AE4Q1WXC	1.758211	0.000808	3613	89071501	3620284	3312117	308167	0	0.914878	2.051942	1.098601	763886	83672	0	0.890465	680214	0.953291	1.039437	1716	1168	75526	70820	0.536067	2848983
